720.00,-3.088318,52.807574499999994,0.0,
730.00,-3.086059,52.8083288,0.0,
740.00,-3.082116,52.8100032,0.0,
750.00,-3.080166,52.8109219,0.0,
760.00,-3.077804,52.8105786,0.0,
770.00,-3.075168,52.8104313,0.0,
780.00,-3.072749,52.810362299999994,0.0,
790.00,-3.070433,52.8104103,0.0,
800.00,-3.068112,52.810138099999996,0.0,
810.00,-3.066746,52.8097049,0.0,
820.00,-3.066389,52.809728299999996,0.0,
830.00,-3.065781,52.810595,0.0,
840.00,-3.065215,52.8119319,0.0,
850.00,-3.063960,52.813372099999995,0.0,
860.00,-3.061924,52.8146012,0.0,
870.00,-3.060667,52.816122899999996,0.0,
880.00,-3.059986,52.8178998,0.0,
890.00,-3.059321,52.8198085,0.0,
900.00,-3.058631,52.821755499999995,0.0,
910.00,-3.057544,52.8236546,0.0,
920.00,-3.056649,52.8255311,0.0,
930.00,-3.056386,52.8274925,0.0,
940.00,-3.056136,52.829439799999996,0.0,
950.00,-3.054269,52.8333211,0.0,
960.00,-3.051892,52.834856599999995,0.0,
970.00,-3.044051,52.838872699999996,0.0,
980.00,-3.034403,52.8446133,0.0,
990.00,-3.032268,52.846225,0.0,
1000.00,-3.030297,52.847823999999996,0.0,
1010.00,-3.028992,52.849165799999994,0.0,
1020.00,-3.028540,52.8498053,0.0,
1030.00,-3.028103,52.850834,0.0,
1040.00,-3.028327,52.8545466,0.0,
1050.00,-3.028605,52.856795399999996,0.0,
1060.00,-3.028879,52.859166599999995,0.0,
1070.00,-3.029620,52.8634986,0.0,
1080.00,-3.032589,52.8670538,0.0,
1090.00,-3.034721,52.8691999,0.0,
1100.00,-3.035577,52.870049699999996,0.0,
1110.00,-3.037008,52.871637199999995,0.0,
1120.00,-3.038078,52.8735207,0.0,
1130.00,-3.039260,52.8778418,0.0,
1140.00,-3.039701,52.8794718,0.0,
1150.00,-3.040053,52.8808842,0.0,
1160.00,-3.040253,52.881890299999995,0.0,
1170.00,-3.040367,52.882348,0.0,
1180.00,-3.040845,52.884997399999996,0.0,
1190.00,-3.040749,52.887093,0.0,
1200.00,-3.040665,52.88886,0.0,
1210.00,-3.040731,52.8900126,0.0,
1220.00,-3.040744,52.8901119,0.0,
1230.00,-3.040801,52.8903902,0.0,
1240.00,-3.041198,52.891545,0.0,
1250.00,-3.041283,52.8917965,0.0,
1260.00,-3.041289,52.8917985,0.0,
1270.00,-3.041376,52.8920113,0.0,
1280.00,-3.041531,52.8923746,0.0,
1290.00,-3.042055,52.893519999999995,0.0,
1300.00,-3.042691,52.894965899999995,0.0,
1310.00,-3.043396,52.8964992,0.0,
1320.00,-3.04393,,52.898058199999994,0.0,
1330.00,-3.043903,52.899651,0.0,
1340.00,-3.043645,52.9012482,0.0,
1350.00,-3.043362,52.9030566,0.0,
1360.00,-3.043066,52.9050362,0.0,
1370.00,-3.042388,52.909402199999995,0.0,
1380.00,-3.042315,52.909860599999995,0.0,
1390.00,-3.042210,52.9104885,0.0,
1400.00,-3.042376,52.912920199999995,0.0,
1410.00,-3.042573,52.914041999999995,0.0,
1420.00,-3.042990,52.9164007,0.0,
1430.00,-3.043204,52.918097599999996,0.0,
1440.00,-3.043140,52.9185666,0.0,
1450.00,-3.043124,52.9188068,0.0,
1460.00,-3.043129,52.918798499999994,0.0,
1470.00,-3.043142,52.918833199999995,0.0,
1480.00,-3.043154,52.918855099999995,0.0,
1490.00,-3.043179,52.9188811,0.0,
1500.00,-3.043219,52.9189278,0.0,
1510.00,-3.043628,52.919472199999994,0.0,
1520.00,-3.044120,52.920629999999996,0.0,
1530.00,-3.044739,52.9235444,0.0,
1540.00,-3.044788,52.9248979,0.0,
1550.00,-3.047081,52.9263863,0.0,
1560.00,-3.049426,52.9264442,0.0,
1570.00,-3.051611,52.9267836,0.0,
1580.00,-3.053830,52.9273111,0.0,
1590.00,-3.057465,52.9281236,0.0,
1600.00,-3.058634,52.929147099999994,0.0,
1610.00,-3.058925,52.9294042,0.0,
1620.00,-3.058945,52.929413999999994,0.0,
1630.00,-3.058929,52.929435299999994,0.0,
1640.00,-3.059100,52.929611799999996,0.0,
1650.00,-3.059221,52.9299786,0.0,
1660.00,-3.059238,52.9300298,0.0,
1670.00,-3.058949,52.9303257,0.0,
1680.00,-3.058070,52.9304339,0.0,
1690.00,-3.057631,52.930459199999994,0.0,
1700.00,-3.057334,52.930487,0.0,
1710.00,-3.057061,52.9305446,0.0,
1720.00,-3.057014,52.9305585,0.0,
1730.00,-3.057026,52.9305551,0.0,
1740.00,-3.057026,52.930556499999994,0.0,
1750.00,-3.057021,52.930557099999994,0.0,
1760.00,-3.056453,52.931018599999994,0.0,
1770.00,-3.057372,52.930946,0.0,
1780.00,-3.061431,52.930280599999996,0.0,
1790.00,-3.063242,52.9301173,0.0,
1800.00,-3.064048,52.9309902,0.0,
1810.00,-3.065035,52.9320781,0.0,
1820.00,-3.065617,52.9327877,0.0,
1830.00,-3.066485,52.932617099999995,0.0,
1840.00,-3.067308,52.9324598,0.0,
1850.00,-3.067525,52.9323872,0.0,
1860.00,-3.067543,52.9323948,0.0,
1870.00,-3.067563,52.932353,0.0,
1880.00,-3.067574,52.932352099999996,0.0,
1890.00,-3.067568,52.9323641,0.0,
1900.00,-3.067550,52.9323853,0.0,
1910.00,-3.067535,52.932393999999995,0.0,
1920.00,-3.067531,52.9323829,0.0,
1930.00,-3.067533,52.932386699999995,0.0,
1940.00,-3.067529,52.932396399999995,0.0,
1950.00,-3.067538,52.9323821,0.0,
1960.00,-3.067555,52.9323607,0.0,
1970.00,-3.067551,52.932362399999995,0.0,
1980.00,-3.067540,52.9323621,0.0,
1990.00,-3.067559,52.9323505,0.0,
2000.00,-3.067513,52.932389699999995,0.0,
2010.00,-3.068636,52.932193299999994,0.0,
2020.00,-3.070437,52.9318622,0.0,
2030.00,-3.071024,52.932765599999996,0.0,
2040.00,-3.071449,52.9340772,0.0,
2050.00,-3.073265,52.936339499999995,0.0,
2060.00,-3.073582,52.9378965,0.0,
2070.00,-3.075029,52.939091,0.0,
2080.00,-3.078372,52.9409767,0.0,
2090.00,-3.079983,52.941454099999994,0.0,
2100.00,-3.079986,52.9414476,0.0,
2110.00,-3.079987,52.941451,0.0,
2120.00,-3.080364,52.9411583,0.0,
2130.00,-3.080681,52.9408495,0.0,
2140.00,-3.080682,52.940850499999996,0.0,
2150.00,-3.080653,52.940847399999996,0.0,
2160.00,-3.080635,52.940842599999996,0.0,
2170.00,-3.080628,52.940836499999996,0.0,
2180.00,-3.080635,52.940832199999996,0.0,
2190.00,-3.082378,52.9407153,0.0,
2200.00,-3.082414,52.940703,0.0,
2210.00,-3.082438,52.9407025,0.0,
2220.00,-3.082468,52.9407066,0.0,
2230.00,-3.082462,52.940709899999995,0.0,
2240.00,-3.082634,52.940705099999995,0.0,
2250.00,-3.082664,52.9406986,0.0,
2260.00,-3.082663,52.940700899999996,0.0,
2270.00,-3.082665,52.9406987,0.0,
2280.00,-3.082660,52.9406871,0.0,
2290.00,-3.082670,52.940692399999996,0.0,
2300.00,-3.082659,52.9407165,0.0,
2310.00,-3.082646,52.9407174,0.0,
2320.00,-3.082611,52.940704499999995,0.0,
2330.00,-3.082604,52.940691,0.0,
2340.00,-3.082600,52.940685099999996,0.0,
2350.00,-3.082609,52.9406799,0.0,
2360.00,-3.082623,52.940676499999995,0.0,
2370.00,-3.082652,52.9406879,0.0,
2380.00,-3.082637,52.9406873,0.0,
2390.00,-3.082623,52.9406884,0.0,
2400.00,-3.082813,52.9407102,0.0,
2410.00,-3.082806,52.940719099999995,0.0,
2420.00,-3.082819,52.9407135,0.0,
2430.00,-3.091053,52.935533799999995,0.0,
2440.00,-3.090348,52.935547299999996,0.0,
2450.00,-3.085773,52.9325355,0.0,
2460.00,-3.085726,52.932575799999995,0.0,
2470.00,-3.085363,52.932344099999995,0.0,
2480.00,-3.075809,52.9278483,0.0,
2490.00,-3.072360,52.931041699999994,0.0,
2500.00,-3.071293,52.9313599,0.0,
2510.00,-3.070913,52.9318038,0.0,
2520.00,-3.073954,52.9383616,0.0,
2530.00,-3.075718,52.9392341,0.0,
2540.00,-3.077285,52.940346,0.0,
2550.00,-3.079834,52.9415251,0.0,
2560.00,-3.079816,52.941535099999996,0.0,
2570.00,-3.080376,52.941167899999996,0.0,
2580.00,-3.080610,52.9408871,0.0,
2590.00,-3.080667,52.940841299999995,0.0,
2600.00,-3.080680,52.9408429,0.0,
2610.00,-3.080685,52.940843099999995,0.0,
2620.00,-3.080676,52.9408441,0.0,
2630.00,-3.080670,52.9408448,0.0,
2640.00,-3.081745,52.9406983,0.0,
2650.00,-3.082229,52.9407163,0.0,
2660.00,-3.082255,52.940722099999995,0.0,
2670.00,-3.082268,52.9407242,0.0,
2680.00,-3.082323,52.940664999999996,0.0,
2690.00,-3.082321,52.9406612,0.0,
2700.00,-3.082313,52.940656999999995,0.0,
2710.00,-3.082322,52.940657099999996,0.0,
2720.00,-3.082311,52.9406561,0.0,
2730.00,-3.082308,52.9406579,0.0,
2740.00,-3.082320,52.940661,0.0,
2750.00,-3.082342,52.940663699999995,0.0,
2760.00,-3.082297,52.9406505,0.0,
2770.00,-3.082276,52.9406434,0.0,
2780.00,-3.082291,52.940645499999995,0.0,
2790.00,-3.082277,52.940644299999995,0.0,
2800.00,-3.082290,52.9406762,0.0,
2810.00,-3.082290,52.940689799999994,0.0,
2820.00,-3.082286,52.9407001,0.0,
2830.00,-3.082271,52.940702699999996,0.0,
2840.00,-3.082251,52.9407022,0.0,
2850.00,-3.082241,52.940700299999996,0.0,
2860.00,-3.082236,52.940691799999996,0.0,
2870.00,-3.082271,52.9407037,0.0,
2880.00,-3.082254,52.940699699999996,0.0,
2890.00,-3.082504,52.940694799999996,0.0,
2900.00,-3.082597,52.9407089,0.0,
2910.00,-3.082618,52.940693599999996,0.0,
2920.00,-3.082622,52.940678899999995,0.0,
2930.00,-3.082603,52.9406888,0.0,
2940.00,-3.082778,52.940689899999995,0.0,
2950.00,-3.082789,52.9406873,0.0,
2960.00,-3.082771,52.9407017,0.0,
2970.00,-3.082752,52.940705799999996,0.0,
2980.00,-3.082827,52.9407236,0.0,
2990.00,-3.082826,52.9407141,0.0,
3000.00,-3.090876,52.9352502,0.0,
3010.00,-3.090855,52.9367787,0.0,
3020.00,-3.085785,52.932506399999994,0.0,
3030.00,-3.085732,52.932551,0.0,
3040.00,-3.085732,52.932538199999996,0.0,
3050.00,-3.085090,52.9321513,0.0,
3060.00,-3.083871,52.9311304,0.0,
3070.00,-3.082655,52.9299689,0.0,
3080.00,-3.078944,52.928493599999996,0.0,
3090.00,-3.076746,52.9279468,0.0,
3100.00,-3.074299,52.928096599999996,0.0,
3110.00,-3.072240,52.9285353,0.0,
3120.00,-3.072211,52.9299623,0.0,
3130.00,-3.071178,52.931329,0.0,
3140.00,-3.06941,,52.9320521,0.0,
3150.00,-3.068045,52.9323069,0.0,
3160.00,-3.067026,52.9324965,0.0,
3170.00,-3.065665,52.9328053,0.0,
3180.00,-3.065393,52.9328413,0.0,
3190.00,-3.065393,52.932836699999996,0.0,
3200.00,-3.065409,52.932830499999994,0.0,
3210.00,-3.065404,52.9328326,0.0,
3220.00,-3.065324,52.9328459,0.0,
3230.00,-3.065320,52.932845199999996,0.0,
3240.00,-3.065316,52.9328459,0.0,
3250.00,-3.065325,52.932843,0.0,
3260.00,-3.065319,52.932835399999995,0.0,
3270.00,-3.064942,52.932851899999996,0.0,
3280.00,-3.064688,52.9328448,0.0,
3290.00,-3.064512,52.9328503,0.0,
3300.00,-3.063220,52.932792799999994,0.0,
3310.00,-3.057208,52.932517999999995,0.0,
3320.00,-3.057029,52.932876099999994,0.0,
3330.00,-3.057616,52.937432799999996,0.0,
3340.00,-3.059506,52.9436399,0.0,
3350.00,-3.059457,52.9450649,0.0,
3360.00,-3.059424,52.9475607,0.0,
3370.00,-3.059821,52.9488189,0.0,
3380.00,-3.059889,52.9489606,0.0,
3390.00,-3.059886,52.9489628,0.0,
3400.00,-3.059885,52.9489625,0.0,
3410.00,-3.059905,52.949019,0.0,
3420.00,-3.060210,52.9495861,0.0,
3430.00,-3.060297,52.9502958,0.0,
3440.00,-3.060288,52.950342,0.0,
3450.00,-3.060360,52.950603099999995,0.0,
3460.00,-3.061314,52.951118799999996,0.0,
3470.00,-3.062078,52.9518189,0.0,
3480.00,-3.062969,52.952735399999995,0.0,
3490.00,-3.063690,52.953417699999996,0.0,
3500.00,-3.063957,52.9536472,0.0,
3510.00,-3.064000,52.953677899999995,0.0,
3520.00,-3.064831,52.9543864,0.0,
3530.00,-3.066443,52.955479399999994,0.0,
3540.00,-3.067719,52.9563049,0.0,
3550.00,-3.065128,52.959095899999994,0.0,
3560.00,-3.063457,52.9598124,0.0,
3570.00,-3.060569,52.9607677,0.0,
3580.00,-3.057425,52.9641393,0.0,
3590.00,-3.056902,52.965747699999994,0.0,
3600.00,-3.057741,52.967361399999994,0.0,
3610.00,-3.060435,52.9681995,0.0,
3620.00,-3.062833,52.968638399999996,0.0,
3630.00,-3.064856,52.966075599999996,0.0,
3640.00,-3.066632,52.966609999999996,0.0,
3650.00,-3.068448,52.9693395,0.0,
3660.00,-3.067184,52.9741905,0.0,
3670.00,-3.055311,52.9819289,0.0,
3680.00,-3.052285,52.983052699999995,0.0,
3690.00,-3.049777,52.9837906,0.0,
3700.00,-3.047304,52.9841336,0.0,
3710.00,-3.046719,52.984372699999994,0.0,
3720.00,-3.046584,52.984449899999994,0.0,
3730.00,-3.045834,52.984724799999995,0.0,
3740.00,-3.042458,52.984333899999996,0.0,
3750.00,-3.039323,52.984456099999996,0.0,
3760.00,-3.036670,52.9858537,0.0,
3770.00,-3.034454,52.9877599,0.0,
3780.00,-3.032768,52.989705699999995,0.0,
3790.00,-3.031478,52.9919209,0.0,
3800.00,-3.030289,52.994367999999994,0.0,
3810.00,-3.028371,52.996871299999995,0.0,
3820.00,-3.026202,52.999246799999995,0.0,
3830.00,-3.024618,53.0017697,0.0,
3840.00,-3.023500,53.0043903,0.0,
3850.00,-3.023479,53.01509,0.0,
3860.00,-3.024491,53.0176662,0.0,
3870.00,-3.029503,53.0249807,0.0,
3880.00,-3.031206,53.038035699999995,0.0,
3890.00,-3.031028,53.040696999999994,0.0,
3900.00,-3.025543,53.047466899999996,0.0,
3910.00,-3.021712,53.0483987,0.0,
3920.00,-3.012306,53.054407999999995,0.0,
3930.00,-3.012308,53.054411699999996,0.0,
3940.00,-3.012316,53.0544089,0.0,
3950.00,-3.012567,53.0550243,0.0,
3960.00,-3.012673,53.056484399999995,0.0,
3970.00,-3.013693,53.058883699999996,0.0,
3980.00,-3.015129,53.0655402,0.0,
3990.00,-3.015578,53.0678561,0.0,
4000.00,-3.016314,53.069128,0.0,
4010.00,-3.018513,53.0714596,0.0,
4020.00,-3.020478,53.0746809,0.0,
4030.00,-3.020625,53.0758629,0.0,
4040.00,-3.021082,53.0781697,0.0,
4050.00,-3.021422,53.0794078,0.0,
4060.00,-3.021913,53.0812482,0.0,
4070.00,-3.023245,53.0834407,0.0,
4080.00,-3.024663,53.0854364,0.0,
4090.00,-3.025336,53.0874664,0.0,
4100.00,-3.027682,53.0909516,0.0,
4110.00,-3.028725,53.092177199999995,0.0,
4120.00,-3.028060,53.0936137,0.0,
4130.00,-3.028107,53.095114099999996,0.0,
4140.00,-3.030000,53.097387499999996,0.0,
4150.00,-3.031584,53.1001973,0.0,
4160.00,-3.031747,53.1011835,0.0,
4170.00,-3.031772,53.1012251,0.0,
4180.00,-3.031861,53.101344,0.0,
4190.00,-3.032855,53.1043956,0.0,
4200.00,-3.033309,53.1055822,0.0,
4210.00,-3.033163,53.1066696,0.0,
4220.00,-3.033448,53.107703799999996,0.0,
4230.00,-3.032982,53.1094501,0.0,
4240.00,-3.032724,53.1100043,0.0,
4250.00,-3.032536,53.111059399999995,0.0,
